split,implicit_position,emb_file,emb_line_number,vlm_file,vlm_line_number,caption_role,caption_file,caption_line_number,caption_filename,caption_row_sha256,caption_text_sha256,caption_preview,row_id_type,boundary
test,305,COCO_emb_500images_test_t_[140].txt,307,COCO_blip_500images_test_t_[140].txt,307,non_members,blip2_non_members_2458_captions.jsonl,306,5560,a40c69a3cf47b2e74743a180de19d2a8064d780a488105859b6e6596b5c992d5,e4d531d9ae57e31b51cfffc00fe9d8481d91a7db2a370db696ee86da4f88a785,a vase with flowers and a drink on a table,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,306,COCO_emb_500images_test_t_[140].txt,308,COCO_blip_500images_test_t_[140].txt,308,non_members,blip2_non_members_2458_captions.jsonl,307,4110,f8c8442c66bf95bbaaac68381378107436df41ab7efb3148ae0a17d088d74949,afc374d30c84ed3b6a4e0713efd8e0b0845beb143ae7ef9d4670f816b59d6e67,a bathroom with a mirror and lights above the sinks,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,307,COCO_emb_500images_test_t_[140].txt,309,COCO_blip_500images_test_t_[140].txt,309,non_members,blip2_non_members_2458_captions.jsonl,308,5187,9921b479ec9b05ec4a67f0827c79b5cef4af5574c29548a7116e51e45a99d247,8c8073225eeb8da884bf99f5f3a1adfd223d535ca0bbe080d40bb9dc18ed73e3,two people on surfboards riding waves in the ocean,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,308,COCO_emb_500images_test_t_[140].txt,310,COCO_blip_500images_test_t_[140].txt,310,non_members,blip2_non_members_2458_captions.jsonl,309,3616,60710a58f8a481fdec9ca73b2817fcf69bd1fb2a59ea449197f1349966fa6155,ef9d3d4b6145c6f1a28c59292622f786165abb1c859158ee96bee5a2eb045f9d,two different signs for a restaurant that is called el toro,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,309,COCO_emb_500images_test_t_[140].txt,311,COCO_blip_500images_test_t_[140].txt,311,non_members,blip2_non_members_2458_captions.jsonl,310,7946,1fe98d6891e39b648bc1ecb6fed9b83e1468c48448c49db0468219bdf9de4a75,6f47c65bb4d72477f3af26dfc9e5f6446d437f845675277e98af8c3d906f2470,a red and white sign,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,310,COCO_emb_500images_test_t_[140].txt,312,COCO_blip_500images_test_t_[140].txt,312,non_members,blip2_non_members_2458_captions.jsonl,311,5211,ec929be67fcb0f6278fe37a9b857ce7d69db9cd2c55138c17ff4576425214563,9f08796e8e14df2d7af8a4d53f7a278f31bbbe5986a4d8090343794cd195d23d,a circus ring with elephants,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,311,COCO_emb_500images_test_t_[140].txt,313,COCO_blip_500images_test_t_[140].txt,313,non_members,blip2_non_members_2458_captions.jsonl,312,3986,36d5aa63081311432d076c69a12d17cf528f5432bbd493db09e446f198952232,064b44bf6b26e276623ac90fb6e3b4b24e9309c6a5251eebcd18f6c512e7d056,two elephants standing in a field,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,312,COCO_emb_500images_test_t_[140].txt,314,COCO_blip_500images_test_t_[140].txt,314,non_members,blip2_non_members_2458_captions.jsonl,313,1097,03817ccba58d43f60248d77dd7bc7b155d796e08006ff6f09b011cd4def2ac81,015b8f384be63c71d3dd91cc4de5223d75a80ee01da6fa91e6b43dabd9471dc2,a laptop computer on a desk,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,313,COCO_emb_500images_test_t_[140].txt,315,COCO_blip_500images_test_t_[140].txt,315,non_members,blip2_non_members_2458_captions.jsonl,314,7068,99a35e250f8a2fc64e2b2836997bf1a0ae75b4772a34f2ae457dedf768cf24ad,4a843068a7c6d833b1632fff520b3f04f6476032ebbfe455ca2619b28f47a1fa,a train traveling on a bridge over a street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,314,COCO_emb_500images_test_t_[140].txt,316,COCO_blip_500images_test_t_[140].txt,316,non_members,blip2_non_members_2458_captions.jsonl,315,1679,649f1199175855182634a5e5f53d36c64ebc2d8e41a46c5dfcf16c983c6c69fb,63eaef33f62a78a75738949d4ecc6e9a775036a24420358127e1bf26594dbe10,a woman holding a wii remote,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,315,COCO_emb_500images_test_t_[140].txt,317,COCO_blip_500images_test_t_[140].txt,317,non_members,blip2_non_members_2458_captions.jsonl,316,2260,a80eb83926afd503a1418c6b33f2f3a0b46af9a3ce3f174d45fe9394ffaefc77,3f69738c1fc7a5a508c8995803d014e6d5e2a84ebf987baef729227e051d7b56,a pizza on a plate,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,316,COCO_emb_500images_test_t_[140].txt,318,COCO_blip_500images_test_t_[140].txt,318,non_members,blip2_non_members_2458_captions.jsonl,317,9483,c5d1bc67834b90698cee8a47da87b783b620ae61800abcd8f117a0401529d664,6a41764f639249864d0de3a953cefe174b500ae191047bb3b49eafbcec01e240,a bus driving down a road,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,317,COCO_emb_500images_test_t_[140].txt,319,COCO_blip_500images_test_t_[140].txt,319,non_members,blip2_non_members_2458_captions.jsonl,318,6904,773e3d9d60c4f7f0801358a70f04a9a75490e3d689befc1d44f2892fec0d09ff,ec31df1ef34c271dbc10685ad556531f88a4a8b474db694b5f3699393ec27e88,a group of people posing for a picture,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,318,COCO_emb_500images_test_t_[140].txt,320,COCO_blip_500images_test_t_[140].txt,320,non_members,blip2_non_members_2458_captions.jsonl,319,6400,ec9ab4eb2e6da92498d6ec0e88df78f702b808f09ef574500bc70d3e38916ee4,7f8655ddf7685a11991d39b1b23ef82a431b33a1dab60021cb41a3c77a1cd49e,a man riding a wave on a surfboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,319,COCO_emb_500images_test_t_[140].txt,321,COCO_blip_500images_test_t_[140].txt,321,non_members,blip2_non_members_2458_captions.jsonl,320,8427,f290fcb1715a1e777e66c5ebf98b457a6044ff3b75d8d0a698975212e05990a9,6ed37d4b1de434f59541cfe237c170fc11aefa78e6481de8827bcc8ebb23bee9,a woman riding a horse in a store,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,320,COCO_emb_500images_test_t_[140].txt,322,COCO_blip_500images_test_t_[140].txt,322,non_members,blip2_non_members_2458_captions.jsonl,321,6763,139212bd55efa6984085f8ab22f6a885f8eab70aafa62fbb2967b8b282f1923b,b8bc05c645fdc683b359426081fdbabc7b72cf810f2a21cf33d17c03e2e386f3,a silhouette of a man standing in front of a large umbrella,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,321,COCO_emb_500images_test_t_[140].txt,323,COCO_blip_500images_test_t_[140].txt,323,non_members,blip2_non_members_2458_captions.jsonl,322,0180,99bf6a8f93c6f2bbd84d98f3c16085aa0a00f46132178c3c94e02fdccf5c17db,767ac7abfed3e4c741d80ace6810ec6298d71ff84603d858d52cb44bea63f5a8,a man skiing down a snowy slope,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,322,COCO_emb_500images_test_t_[140].txt,324,COCO_blip_500images_test_t_[140].txt,324,non_members,blip2_non_members_2458_captions.jsonl,323,8647,3276fa8028d681d57c4c82fede851bda24e24b3806c0be7405d2306a7de4b047,8f0e54081c2444dcbee2a2cf587ce1f6ab2265e8424c1bad3de2473ca96de00e,a boat is docked in the water,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,323,COCO_emb_500images_test_t_[140].txt,325,COCO_blip_500images_test_t_[140].txt,325,non_members,blip2_non_members_2458_captions.jsonl,324,7241,42da25ca0cc803f404e71a70a16058cc6b32faa3c46aaf893a879e2b2f76b489,b6c12d977d28411dfa7fdbd68063ae3770a1e7a35c546694a9dba91d7f2e5276,a man in a red shirt,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,324,COCO_emb_500images_test_t_[140].txt,326,COCO_blip_500images_test_t_[140].txt,326,non_members,blip2_non_members_2458_captions.jsonl,325,5440,ed7233b4c39af2a87fae142f76bab411385f5b07392ac9013f2dcb5ba75851ee,5a2349ca9a73a32b83de207a468c0437046aef4efa6f8907c43a9f0713933c35,a stuffed white bear sitting on a table,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,325,COCO_emb_500images_test_t_[140].txt,327,COCO_blip_500images_test_t_[140].txt,327,non_members,blip2_non_members_2458_captions.jsonl,326,9082,49149ce1e1262346aa9fe6b029276bd0ab7d35591036cc02194a638da71d4b04,d21d236e95ca0ddb9a4087b525b4be9928e572955a3beab3c9990082e87efbf5,a man selling oranges,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,326,COCO_emb_500images_test_t_[140].txt,328,COCO_blip_500images_test_t_[140].txt,328,non_members,blip2_non_members_2458_captions.jsonl,327,3913,6d12f9b5cbbb765999e7c21d46d4114763e2e25b1baeb44a1f3bc7ef077fd8fb,7564683bb43a508fc9c94136398c627da78b812954fef37b81ffc9d25b2cae4b,two giraffes are standing in the grass,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,327,COCO_emb_500images_test_t_[140].txt,329,COCO_blip_500images_test_t_[140].txt,329,non_members,blip2_non_members_2458_captions.jsonl,328,8859,5c6103288fe0e501198d7cf061c54c26ec5b684ab2e9a46791fa04ceb725b38f,164c8f38ffe2e188ef128d73f76773ea240881dece10e01dd3d39edbda52a2f6,three dogs laying on a bed,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,328,COCO_emb_500images_test_t_[140].txt,330,COCO_blip_500images_test_t_[140].txt,330,non_members,blip2_non_members_2458_captions.jsonl,329,2145,156ebfc044af85ea8764dd07aaaa93f5fbf119329718e41782507312319aaabd,c3a857bcd5cd57dbf846e35ab9ebd73b78866201edb34e16e8bfbc1c209feb7e,a computer desk with a computer on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,329,COCO_emb_500images_test_t_[140].txt,331,COCO_blip_500images_test_t_[140].txt,331,non_members,blip2_non_members_2458_captions.jsonl,330,0565,85f9bd1ac16cc935b24713aca938ff60792eb24d16274851f100ec39ec18289b,ad480e8035bba36fa925a64a6404c635647a9cda8603af9ac0d15eb01b59757b,a plate with three sardines and carrots on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,330,COCO_emb_500images_test_t_[140].txt,332,COCO_blip_500images_test_t_[140].txt,332,non_members,blip2_non_members_2458_captions.jsonl,331,2165,5b9fa798e474c63df25c67e65623bfd8f7da7c21c32bcf8c819256375e875a23,181d1e97d838bfa0f98faffd9307626161838acab0fdf6ccb01d03020a6d9fb2,a motorcycle parked in a parking lot,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,331,COCO_emb_500images_test_t_[140].txt,333,COCO_blip_500images_test_t_[140].txt,333,non_members,blip2_non_members_2458_captions.jsonl,332,0562,acbb7d4d834e221835e5f382a15442cae4fbfc01a35abd61e69c43a8ed634bc1,2ef30b677fa7609a12b57520bc3356f4f9b9694adc6b473299462fb6b8965a89,a large building with a clock on the side,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,332,COCO_emb_500images_test_t_[140].txt,334,COCO_blip_500images_test_t_[140].txt,334,non_members,blip2_non_members_2458_captions.jsonl,333,9789,dd290de4271cbc23979c0654ffc7efa910569d91e5cbffd8f72b7797a2f2c3df,45dc012689e094206a4e4049db4c71f4aa48708c69290fe32e218b4848c046bc,three people sitting on a bench by the ocean,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,333,COCO_emb_500images_test_t_[140].txt,335,COCO_blip_500images_test_t_[140].txt,335,non_members,blip2_non_members_2458_captions.jsonl,334,4890,c3e0178b7080abb2e341c7dacc2d5b434397cf4c131134cb47a8708b7b4b1fb5,139d833097f47e4af0fcf1298e8c7500d720a7c6728b803afe743fe9917af922,a bathroom with a white toilet and tub,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,334,COCO_emb_500images_test_t_[140].txt,336,COCO_blip_500images_test_t_[140].txt,336,non_members,blip2_non_members_2458_captions.jsonl,335,7177,cdd077016b8947710cfb130d6396a4d47c0fa7e87b975c2e5e274b3fcc6b4133,5b579ae53b19b10de296f8629e56dfacd745dd660aee3b29c81f7033fb66bc66,a group of zebras standing in a field,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,335,COCO_emb_500images_test_t_[140].txt,337,COCO_blip_500images_test_t_[140].txt,337,non_members,blip2_non_members_2458_captions.jsonl,336,6343,6b212fa35b695cbc2f8599c55bb240442fd5174d235896b89ce6b51501fe73f3,bd691e88624f06bf7914a5f7ede2a44c16f85703174059110cbe45e2c75d872e,a young boy riding a horse,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,336,COCO_emb_500images_test_t_[140].txt,338,COCO_blip_500images_test_t_[140].txt,338,non_members,blip2_non_members_2458_captions.jsonl,337,4962,80d2d48a316acd794b22b1c4dcaf4e8cacb0621ba239b6a0c0684fba0ac4e60f,d7e970d3358b73b77566d9bed28c9c6efb0d7f4a877ec3fd6177d1149d8a4b84,a man on a skateboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,337,COCO_emb_500images_test_t_[140].txt,339,COCO_blip_500images_test_t_[140].txt,339,non_members,blip2_non_members_2458_captions.jsonl,338,3142,99c495ae00fa7284d89ecdc2941f315600927bf36596694641428f820b4d30d3,0eb47b0f57c96d8a372d44de6771b92ac25fc7dadfbe5a606675fc4c5235a70e,a clock with roman numerals and a moon in the dark,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,338,COCO_emb_500images_test_t_[140].txt,340,COCO_blip_500images_test_t_[140].txt,340,non_members,blip2_non_members_2458_captions.jsonl,339,6161,7c737eaad95b50d80f16e10bd61e86fbb05ff1215d0547d7f646e7c31fe202e8,0872cbde28cffb82fb7398e648cafd23e3ba0821a39f79acad0198ac6c0a0e80,a woman holding a tennis racket,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,339,COCO_emb_500images_test_t_[140].txt,341,COCO_blip_500images_test_t_[140].txt,341,non_members,blip2_non_members_2458_captions.jsonl,340,7856,6ac9c8b4e8751fbb76d44f7cb71406a5b220ff5a77f5af729c3ed42f7f97b5b6,aa1e1c67cbcf62345017f8c1d05c9c89c1a7351722d5ea1f69347dfda61ce225,a surfer riding a wave in the ocean,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,340,COCO_emb_500images_test_t_[140].txt,342,COCO_blip_500images_test_t_[140].txt,342,non_members,blip2_non_members_2458_captions.jsonl,341,6092,5c79ee239a65bf3356c6b199611d81d08ae63481bf98b3b5edb4b3183709e24a,3b81d447936b8f49c4c0f29871c710c5bf5991a5a36257e525038afa0eb99806,a double decker bus on a street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,341,COCO_emb_500images_test_t_[140].txt,343,COCO_blip_500images_test_t_[140].txt,343,non_members,blip2_non_members_2458_captions.jsonl,342,4818,7d0b6a6c0099e7336d8b0fc4542b4b2c0cabf384927c919070a0731c3bbccc98,598de97b6be2d47a8fe900871fb7ec00c85a2bac1687b92a71be30d650c7e84d,a kitchen with a white refrigerator and a green counter top,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,342,COCO_emb_500images_test_t_[140].txt,344,COCO_blip_500images_test_t_[140].txt,344,non_members,blip2_non_members_2458_captions.jsonl,343,0106,9a703732d2bb4b524b17b9db278ef429c601ad9c24170dd4f90b309227bcdb5a,dba78c7b05142878f199fa3185b0b779f460311f63cdec17a00cf58b1e6666a5,a dog sitting on a bed of clothes,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,343,COCO_emb_500images_test_t_[140].txt,345,COCO_blip_500images_test_t_[140].txt,345,non_members,blip2_non_members_2458_captions.jsonl,344,3696,d288ddafd0f85251a975343e360e8ca7c2e4baf7e42ef7a2bc5176b077d90d73,ed54d1db5d0728c024d945eeaf97aae91e16074731393fe8ce466da5f13333d8,a horse standing in a field with mountains in the background,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,344,COCO_emb_500images_test_t_[140].txt,346,COCO_blip_500images_test_t_[140].txt,346,non_members,blip2_non_members_2458_captions.jsonl,345,9489,b1fe9fadbc283b4f30fff699bf47fca14f186e65bfc0e105bd49734399604ac6,e78ae4f15588ed2b5f3d64984babf43ed1c4bb3b4384072064585131a20a4df3,a herd of sheep standing in a field,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,345,COCO_emb_500images_test_t_[140].txt,347,COCO_blip_500images_test_t_[140].txt,347,non_members,blip2_non_members_2458_captions.jsonl,346,8973,99673a9eaecf6f12d09d2d620e630a7744e7f720a096bff0bd9cffe7fad77a7b,4e0021e0f2fa9c375a909d1c3712109b696936e852fb731bc0583f4a4327f1be,a red fire hydrant sitting in the grass next to a street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,346,COCO_emb_500images_test_t_[140].txt,348,COCO_blip_500images_test_t_[140].txt,348,non_members,blip2_non_members_2458_captions.jsonl,347,5043,6dc7acb5f6509f44accabfd7a24d667bfdf35231f8215a715a0a72150365dfbd,343b8ac97ad1a103f68d76b816ea783b643bb95108d8a9a9c2fa7a1b9ee53ec3,a plate with food on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,347,COCO_emb_500images_test_t_[140].txt,349,COCO_blip_500images_test_t_[140].txt,349,non_members,blip2_non_members_2458_captions.jsonl,348,9780,e709680fe31a0e415b6f36a9955d62e50090e8c7f554f329dfab2b9a2b4b9be0,a953e373a286eaf5173f6fca2fe0165237092cf22b0792db7475244304b3a119,"a kitchen with a table, sink and chandelier",caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,348,COCO_emb_500images_test_t_[140].txt,350,COCO_blip_500images_test_t_[140].txt,350,non_members,blip2_non_members_2458_captions.jsonl,349,0674,490780f22ef241cbd3261f69caa0ee3c8d8948151df3a8bfb5f727df4a762d41,6eb41ebc230463ac718c9816977e8f9989d74468466d0c32acd9dc30937dad08,a pie crust in a pan,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,349,COCO_emb_500images_test_t_[140].txt,351,COCO_blip_500images_test_t_[140].txt,351,non_members,blip2_non_members_2458_captions.jsonl,350,0934,feed4a359ea53c850b82edc74d3908dde3265e736d00b7569d9df4770f736912,80981096d5c741dd17a34d96326f745650ba192d0d19b5ec04651697739f1387,a giraffe standing in a field with a cloudy sky,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,350,COCO_emb_500images_test_t_[140].txt,352,COCO_blip_500images_test_t_[140].txt,352,non_members,blip2_non_members_2458_captions.jsonl,351,7545,18f9226873a3933a38dc8a15a68dd9f19686fb66ce48f20b5cdaef5eded4e118,266139252a77cab0f2bf82e43432ec8138f7322af71c2c1bf6fad378da7dc1b0,a man with long hair,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,351,COCO_emb_500images_test_t_[140].txt,353,COCO_blip_500images_test_t_[140].txt,353,non_members,blip2_non_members_2458_captions.jsonl,352,1115,fb9d23ef152c77ab00032080a681a681d7d1bfcdde5f6e9b23f342534513fa83,d7e970d3358b73b77566d9bed28c9c6efb0d7f4a877ec3fd6177d1149d8a4b84,a man on a skateboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,352,COCO_emb_500images_test_t_[140].txt,354,COCO_blip_500images_test_t_[140].txt,354,non_members,blip2_non_members_2458_captions.jsonl,353,2262,51ab3284eeb2738579504554c4a89d02efae30bf3fce15ebe495fe027240b6ba,3104ecaea1a19a9c051a40e84da2ac7a93d7241bcc73619cf29c02046ae28f34,a truck with a painting on the back of it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,353,COCO_emb_500images_test_t_[140].txt,355,COCO_blip_500images_test_t_[140].txt,355,non_members,blip2_non_members_2458_captions.jsonl,354,9807,b757f20f45b1df4c133978bfece2e2a3b79340dd7b15e7480e7696ae6fceb3db,66a4f9d2000124f23bb1ff5fc550f88d76e9bc66845e790459f78f8205aa0d20,a herd of sheep grazing in a field,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,354,COCO_emb_500images_test_t_[140].txt,356,COCO_blip_500images_test_t_[140].txt,356,non_members,blip2_non_members_2458_captions.jsonl,355,3902,ce71e22a1048b3de06d67d02a44e497a559a30b17cd17fb2db128ab9e4780852,99dd277208aa5ba825950e89368375dd0e9c081784d38346cf3146a0fa3e37d3,a black and white photo of a bathroom with a toilet and a shower,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,355,COCO_emb_500images_test_t_[140].txt,357,COCO_blip_500images_test_t_[140].txt,357,non_members,blip2_non_members_2458_captions.jsonl,356,9614,c1027ddec9e3817d74a324b4728f74ebe4bd8b1636f2d9159f5549e8bbc966a5,76389411862b8fe3a6e06289ee5b9e0a9a6ef1da2b606fda204aee9afbbd90d0,a dog is on the bow of a sailboat,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,356,COCO_emb_500images_test_t_[140].txt,358,COCO_blip_500images_test_t_[140].txt,358,non_members,blip2_non_members_2458_captions.jsonl,357,7159,c377d116a0b6a355d15902ffb3787a77fe8a0851dda564bb7fdeb96081fa3a2f,9c43a106a724e5bd7479e614015f0409c12dd55ab0924d59f552ccbe7224c35c,a person shearing a sheep,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,357,COCO_emb_500images_test_t_[140].txt,359,COCO_blip_500images_test_t_[140].txt,359,non_members,blip2_non_members_2458_captions.jsonl,358,7975,40108b9af9b46e5361a8f1f8511d0b3091e817b2fd81885b3a0936195c05eb7d,9ef1dbfb48270c715a3e8951015c0059d7233d953fd4623b9295a2f84d9ef479,a large jet airplane flying through a blue sky,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,358,COCO_emb_500images_test_t_[140].txt,360,COCO_blip_500images_test_t_[140].txt,360,non_members,blip2_non_members_2458_captions.jsonl,359,8090,ddba7feaa8883f96a37d2535ca00cdd0dff720eb00521061f94a19607596c464,3bb48a4417127d7f608d76ae9ce9aac8ae2fbaedf5ac8dad4844bec134c794be,a white and blue trailer,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,359,COCO_emb_500images_test_t_[140].txt,361,COCO_blip_500images_test_t_[140].txt,361,non_members,blip2_non_members_2458_captions.jsonl,360,3304,ca9200a7f9be6521a74c7117355641175e5c4736b643c6098c8b85e8ca60a182,b15d89a5e6ce3d0f3785f8483e476ce84552647f02069450ec93d14927b39b62,a pile of oranges,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,360,COCO_emb_500images_test_t_[140].txt,362,COCO_blip_500images_test_t_[140].txt,362,non_members,blip2_non_members_2458_captions.jsonl,361,7097,2b1d82348328257cccef7ef9ea3e105809eccd0ef74ab979326bd102acc34a0c,cfdd65bbcddc00c5bf3419147b1e4cf1aed236ed6f6a4ae0dc5a09fec7aba595,a train with a window,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,361,COCO_emb_500images_test_t_[140].txt,363,COCO_blip_500images_test_t_[140].txt,363,non_members,blip2_non_members_2458_captions.jsonl,362,0414,e37a206d01b23ad036a6b8820d7f85a71f053d736ad6555123d8b33990f6cfd0,82ae71cf8fe84c3dcdbc5a45fcdf091f7806bf8d617cf53c0deb1538e0ec9452,"a kitchen with a sink, stove, and refrigerator",caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,362,COCO_emb_500images_test_t_[140].txt,364,COCO_blip_500images_test_t_[140].txt,364,non_members,blip2_non_members_2458_captions.jsonl,363,2383,9fd2b68a1b8b022be8dc4f561b84496f55265aecda1a9b028a526d9392e882a7,5bcf04005fdce9adb3cd2e5e20ac8b6cfd8f0c88444d2462144f14ad5127f8b2,an elephant is standing in the water near rocks,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,363,COCO_emb_500images_test_t_[140].txt,365,COCO_blip_500images_test_t_[140].txt,365,non_members,blip2_non_members_2458_captions.jsonl,364,0785,3b9065aedbc4b19c7794cd8dd9b2771af0168c6483878f23f103c5b1e38c65a4,72337ad482b3d70d8f380ee32780593671355ba2fce1bbc3bb24215824f24deb,a cat on a desk,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,364,COCO_emb_500images_test_t_[140].txt,366,COCO_blip_500images_test_t_[140].txt,366,non_members,blip2_non_members_2458_captions.jsonl,365,8308,b810bd20ca24083bcef1eef183435893118c62939d92af2bec2904986ef86a0e,89dd4740e2bddac53725bd5fbb6bf7dca3882a9fdf301712310ae63a6511bc17,a person riding a snowboard down a snowy slope,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,365,COCO_emb_500images_test_t_[140].txt,367,COCO_blip_500images_test_t_[140].txt,367,non_members,blip2_non_members_2458_captions.jsonl,366,1126,97bc3f5b18fc19adae845ded418190663329898d43dc57608910c0ebb62b0af3,18d09655696336d6773c6b23d13c96d97795de668ea0591fe9c5ee76c651d0b7,a tray with a plate of food and a cup of coffee,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,366,COCO_emb_500images_test_t_[140].txt,368,COCO_blip_500images_test_t_[140].txt,368,non_members,blip2_non_members_2458_captions.jsonl,367,6224,ad0f12f54fa4ddf9fac2f659e2520bbfb5ae62043f9b9fd3848d4b8acabb19a0,2f3ce082a3f35a1f1e995c32a590415d3073e76f4475acaff01b3af56dfc45c2,a group of people playing frisbee in a forest,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,367,COCO_emb_500images_test_t_[140].txt,369,COCO_blip_500images_test_t_[140].txt,369,non_members,blip2_non_members_2458_captions.jsonl,368,8824,cbd3184382b072265892372bfb5888a082030b6ecdad6d5677361bc0812a0200,4d31e7971aee6c6ecd96c90500375c1a7922c8ea1f1e139eef21a3c4491ea68c,"a bathroom with a toilet, sink, and window",caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,368,COCO_emb_500images_test_t_[140].txt,370,COCO_blip_500images_test_t_[140].txt,370,non_members,blip2_non_members_2458_captions.jsonl,369,4405,e40f73199528d6bdd0f6eef7864bdadc7fcb5d0aa9cff4209622248c139039da,9d7ee800c4b47e6df9690c32d89be6205b175b7c5a07f4f6dcb5edba092dfb3a,a group of kids playing soccer on a field,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,369,COCO_emb_500images_test_t_[140].txt,371,COCO_blip_500images_test_t_[140].txt,371,non_members,blip2_non_members_2458_captions.jsonl,370,3122,ba2ace8245118d3d0e8a3c424339d171cc44500f32ab484c8c3d81cc0cf79ce4,2da1e9af94a32069d6af7412c9a121a76b4dc60e177107b74bd5f8ddc840111a,a man riding a motorcycle down a road,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
